Rasmi;Markasi;E'lon ssilkasi;Narxi;Shahar;E'lon vaqti
"https://apollo-olx.cdnvideo.ru:443/v1/files/s8dfsi4sjz992-UZ/image;s=644x461";ѕродам автомобиль Chevrolet Cobalt 2 поз 2021 июнь, пробег 3000км;"https://www.olx.uz/d/oz/obyavlenie/prodam-avtomobil-chevrolet-cobalt-2-poz-2021-iyun-probeg-3000km-ID2vpuv.html#a8736cdca6;promoted";10 100 у.е.;Toshkent, Chilonzor tumani;Kecha 23:29
"https://apollo-olx.cdnvideo.ru:443/v1/files/c0dye1emyy2j2-UZ/image;s=644x461";Ravon kobalt 2021 yil avtomat;"https://www.olx.uz/d/oz/obyavlenie/ravon-kobalt-2021-yil-avtomat-ID2riTM.html#a8736cdca6;promoted";12 200 у.е.;Toshkent, Olmazor tumani;Kecha 23:22
"https://apollo-olx.cdnvideo.ru:443/v1/files/7mvlms8obuui-UZ/image;s=644x461";Chevrolet Cobalt;https://www.olx.uz/d/oz/obyavlenie/chevrolet-cobalt-ID2vprQ.html#a8736cdca6;12 500 у.е.;Toshkent, Shayxontohur tumani;Kecha 23:13
"https://apollo-olx.cdnvideo.ru:443/v1/files/im2kea70jo3o-UZ/image;s=644x461";Cobalt 4 A/T 2021 yangi;https://www.olx.uz/d/oz/obyavlenie/cobalt-4-a-t-2021-yangi-ID2wEVy.html#a8736cdca6;12 050 у.е.;Toshkent, Mirzo-UlugСbek tumani;Kecha 23:12
"https://apollo-olx.cdnvideo.ru:443/v1/files/1f5qqodrn8ng1-UZ/image;s=644x461";Koblt 2013  1 pazisa mten gaz bor 2021 yil qoyilgan  chap taraf sepilg;https://www.olx.uz/d/oz/obyavlenie/koblt-2013-1-pazisa-mten-gaz-bor-2021-yil-qoyilgan-chap-taraf-sepilg-ID2vppV.html#a8736cdca6;6 100 у.е.;Toshkent, Shayxontohur tumani;Kecha 23:04
"https://apollo-olx.cdnvideo.ru:443/v1/files/jueltvhddaqd-UZ/image;s=644x461";Cobalt -2019год -4 позици€;https://www.olx.uz/d/oz/obyavlenie/cobalt-2019god-4-poziciya-ID2sbrG.html#a8736cdca6;11 999 у.е.;Toshkent, Yashnobod tumani;Kecha 23:03
"https://apollo-olx.cdnvideo.ru:443/v1/files/6j9uw9rxefv13-UZ/image;s=644x461";Cobalt 2021 4 ѕозици€ Ѕез ѕробег!;https://www.olx.uz/d/oz/obyavlenie/cobalt-2021-4-poziciya-bez-probeg-ID2trYN.html#a8736cdca6;12 000 у.е.;Toshkent, Mirzo-UlugСbek tumani;Kecha 23:00
"https://apollo-olx.cdnvideo.ru:443/v1/files/zpm10ryx8nem3-UZ/image;s=644x461";ѕродам cobalt 2021, 7 июль;https://www.olx.uz/d/oz/obyavlenie/prodam-cobalt-2021-7-iyul-ID2vpn1.html#a8736cdca6;11 800 у.е.;Toshkent, Chilonzor tumani;Kecha 23:00
"https://apollo-olx.cdnvideo.ru:443/v1/files/g3qe1m0atbpz2-UZ/image;s=644x461";Cobalt 2 pazitsa;"https://www.olx.uz/d/oz/obyavlenie/cobalt-2-pazitsa-ID2vgHf.html#1152d474a4;promoted";6 800 у.е.;Toshkent, SirgСali tumani;Kecha 17:28
"https://apollo-olx.cdnvideo.ru:443/v1/files/e7zs6fltcz133-UZ/image;s=644x461";Srochna Cobalt sotiladi;"https://www.olx.uz/d/oz/obyavlenie/srochna-cobalt-sotiladi-ID2vd4y.html#1152d474a4;promoted";11 100 у.е.;Toshkent, Olmazor tumani;Bugun 08:31
"https://apollo-olx.cdnvideo.ru:443/v1/files/9et8e1j1734x1-UZ/image;s=644x461";јвто кредит Cobalt AT;"https://www.olx.uz/d/oz/obyavlenie/avto-kredit-cobalt-at-ID2p8nK.html#1152d474a4;promoted";116 495 000 soТm;Toshkent, Mirzo-UlugСbek tumani;Kecha 13:31
"https://apollo-olx.cdnvideo.ru:443/v1/files/wyqucttf5xmq1-UZ/image;s=644x461";ѕродаетс€ новый Cobalt салона вышел в май;"https://www.olx.uz/d/oz/obyavlenie/prodaetsya-novyj-cobalt-salona-vyshel-v-maj-ID2v4mJ.html#1152d474a4;promoted";12 500 у.е.;Toshkent, Chilonzor tumani;Kecha 18:11
"https://apollo-olx.cdnvideo.ru:443/v1/files/edeguezeffr33-UZ/image;s=644x461";AvtoKredit  ЂCOBALTї   ( 1 kunda ) Toshkent ( shaxar, viloyati);"https://www.olx.uz/d/oz/obyavlenie/avtokredit-cobalt-1-kunda-toshkent-shaxar-viloyati-ID2jG5d.html#1152d474a4;promoted";116 495 000 soТm;Toshkent, Olmazor tumani;11  iyul
"https://apollo-olx.cdnvideo.ru:443/v1/files/xp2x998fzxed-UZ/image;s=644x461";ѕродам кобальт 2021 автомат с авто салона;https://www.olx.uz/d/oz/obyavlenie/prodam-kobalt-2021-avtomat-s-avto-salona-ID2tcy4.html#1152d474a4;116 495 000 soТm;Toshkent, Bektemir tumani;Kecha 22:58
"https://apollo-olx.cdnvideo.ru:443/v1/files/dq1q7lkm1b6r3-UZ/image;s=644x461";јвтокредит на Cobalt AT с салона через банк на ваше им€!!!;https://www.olx.uz/d/oz/obyavlenie/avtokredit-na-cobalt-at-s-salona-cherez-bank-na-vashe-imya-ID2sa2a.html#1152d474a4;116 495 000 soТm;Toshkent, Chilonzor tumani;Kecha 22:52
"https://apollo-olx.cdnvideo.ru:443/v1/files/vv3kt6kjubct2-UZ/image;s=644x461";ѕродам  обальт 2021 года 9 июл€. ѕозици€ 4 автомат каробка.;"https://www.olx.uz/d/oz/obyavlenie/prodam-kobalt-2021-goda-9-iyulya-poziciya-4-avtomat-karobka-ID2vph5.html#1152d474a4;promoted";129 000 000 soТm;Toshkent, Chilonzor tumani;Kecha 22:31
"https://apollo-olx.cdnvideo.ru:443/v1/files/2dkaiiu5vndn2-UZ/image;s=644x461";Chevrolet Cobalt LTZ AT;"https://www.olx.uz/d/oz/obyavlenie/chevrolet-cobalt-ltz-at-ID2v2ld.html#1152d474a4;promoted";12 200 у.е.;Toshkent, Uchtepa tumani;Kecha 22:10
"https://apollo-olx.cdnvideo.ru:443/v1/files/s06s2v4yelws1-UZ/image;s=644x461";Cobalt 2015/2016 4 позици€;"https://www.olx.uz/d/oz/obyavlenie/cobalt-2015-2016-4-poziciya-ID2vpdt.html#1152d474a4;promoted";8 500 у.е.;Toshkent, Yunusobod tumani;Kecha 22:00
"https://apollo-olx.cdnvideo.ru:443/v1/files/dowukoooablv1-UZ/image;s=644x461";Cobalt 4 позици€ 2015 года;https://www.olx.uz/d/oz/obyavlenie/cobalt-4-poziciya-2015-goda-ID2vp9S.html#1152d474a4;8 500 у.е.;Toshkent, Yunusobod tumani;Kecha 22:00
"https://apollo-olx.cdnvideo.ru:443/v1/files/aj853d9kultt1-UZ/image;s=644x461";ѕродаЄтс€ cobalt LTZ 2015/16 года;https://www.olx.uz/d/oz/obyavlenie/prodayotsya-cobalt-ltz-2015-16-goda-ID2v7a2.html#1152d474a4;8 350 у.е.;Toshkent, Mirzo-UlugСbek tumani;Kecha 21:36
"https://apollo-olx.cdnvideo.ru:443/v1/files/nnra1z212tzv3-UZ/image;s=644x461";Chevrolet2021 йил сотилад 4 пазица;https://www.olx.uz/d/oz/obyavlenie/chevrolet2021-jil-sotilad-4-pazica-ID2wFYg.html#1152d474a4;12 000 у.е.;Toshkent, Uchtepa tumani;Kecha 20:37
"https://apollo-olx.cdnvideo.ru:443/v1/files/mwsi6lch4x09-UZ/image;s=644x461";ѕродаЄтс€ COBALT 1-≈¬–ќ;https://www.olx.uz/d/oz/obyavlenie/prodayotsya-cobalt-1-evro-ID2wr1f.html#1152d474a4;76 500 000 soТm;Toshkent, Yunusobod tumani;Kecha 20:27
"https://apollo-olx.cdnvideo.ru:443/v1/files/f3q9qhnukxlt1-UZ/image;s=644x461";COBALT 2021 YIL 2 EVRO mehanika. bezprabek.;https://www.olx.uz/d/oz/obyavlenie/cobalt-2021-yil-2-evro-mehanika-bezprabek-ID2rjmb.html#1152d474a4;11 000 у.е.;Toshkent, Shayxontohur tumani;Kecha 19:53
"https://apollo-olx.cdnvideo.ru:443/v1/files/pfd9r2bbqlyg-UZ/image;s=644x461";ѕродаЄтс€  обальт 2019;https://www.olx.uz/d/oz/obyavlenie/prodayotsya-kobalt-2019-ID2voHk.html#1152d474a4;9 300 у.е.;Toshkent, Yashnobod tumani;Kecha 19:44
"https://apollo-olx.cdnvideo.ru:443/v1/files/ujgketz52jky1-UZ/image;s=644x461";јвтокредит COBALT !!! 1 та ѕаспортга!!!;"https://www.olx.uz/d/oz/obyavlenie/avtokredit-cobalt-1-ta-pasportga-ID2ebft.html#1152d474a4;promoted";116 495 000 soТm;Toshkent, Yunusobod tumani;Kecha 19:26
"https://apollo-olx.cdnvideo.ru:443/v1/files/ph1aaka7zx99-UZ/image;s=644x461";—рочно продам машину Cobalt;https://www.olx.uz/d/oz/obyavlenie/srochno-prodam-mashinu-cobalt-ID2tzd2.html#1152d474a4;11 800 у.е.;Toshkent, SirgСali tumani;Kecha 19:15
"https://apollo-olx.cdnvideo.ru:443/v1/files/6mx7zfewxor3-UZ/image;s=644x461";Chevrolet Cobalt сотилади йоки аренда;https://www.olx.uz/d/oz/obyavlenie/chevrolet-cobalt-sotiladi-joki-arenda-ID2voB2.html#1152d474a4;8 000 у.е.;Toshkent, Chilonzor tumani;Kecha 19:12
"https://apollo-olx.cdnvideo.ru:443/v1/files/dqmcbzm3mfku-UZ/image;s=644x461";Kobalt srochni sotiladi;"https://www.olx.uz/d/oz/obyavlenie/kobalt-srochni-sotiladi-ID2v1JC.html#1152d474a4;promoted";11 600 у.е.;Toshkent, SirgСali tumani;Kecha 19:09
"https://apollo-olx.cdnvideo.ru:443/v1/files/zwr3k1uyte3r1-UZ/image;s=644x461";ѕродаЄтс€ кобалт 2014 года, отличном состо€нии, пробегом 115 000 км;"https://www.olx.uz/d/oz/obyavlenie/prodayotsya-kobalt-2014-goda-otlichnom-sostoyanii-probegom-115-000-km-ID2voAx.html#1152d474a4;promoted";7 300 у.е.;Toshkent, Olmazor tumani;Kecha 19:02
"https://apollo-olx.cdnvideo.ru:443/v1/files/72ztang9b43o-UZ/image;s=644x461"; обалт 4 јфтомат 2021;https://www.olx.uz/d/oz/obyavlenie/kobalt-4-aftomat-2021-ID2voyG.html#1152d474a4;12 200 у.е.;Toshkent, Yunusobod tumani;Kecha 18:53
"https://apollo-olx.cdnvideo.ru:443/v1/files/mc1z6we2zma41-UZ/image;s=644x461"; обальт. тозза. 44000п. бир кул .автомат.;https://www.olx.uz/d/oz/obyavlenie/kobalt-tozza-44000p-bir-kul-avtomat-ID2voyR.html#1152d474a4;10 700 у.е.;Toshkent, Mirzo-UlugСbek tumani;Bugun 14:19
"https://apollo-olx.cdnvideo.ru:443/v1/files/wdz5k10z45ig-UZ/image;s=644x461";COBALT lizingga aksiya super skidka yillik 8% ustama;https://www.olx.uz/d/oz/obyavlenie/cobalt-lizingga-aksiya-super-skidka-yillik-8-ustama-ID2sXds.html#1152d474a4;116 495 000 soТm;Toshkent, Chilonzor tumani;Kecha 18:20
"https://apollo-olx.cdnvideo.ru:443/v1/files/wyqucttf5xmq1-UZ/image;s=644x461";ѕродаетс€ новый Cobalt салона вышел в май;"https://www.olx.uz/d/oz/obyavlenie/prodaetsya-novyj-cobalt-salona-vyshel-v-maj-ID2v4mJ.html#1152d474a4;promoted";12 500 у.е.;Toshkent, Chilonzor tumani;Kecha 18:11
"https://apollo-olx.cdnvideo.ru:443/v1/files/2ch2jk6uukem2-UZ/image;s=644x461";Kobalt bez probek 2021;https://www.olx.uz/d/oz/obyavlenie/kobalt-bez-probek-2021-ID2vooK.html#1152d474a4;11 900 у.е.;Toshkent, Shayxontohur tumani;Kecha 18:10
"https://apollo-olx.cdnvideo.ru:443/v1/files/i4rbhuqtayvc2-UZ/image;s=644x461";ѕродам  обальт 2020г.јвтомат пробег 20000км.;https://www.olx.uz/d/oz/obyavlenie/prodam-kobalt-2020g-avtomat-probeg-20000km-ID2wU0s.html#1152d474a4;11 300 у.е.;Toshkent, SirgСali tumani;Kecha 17:59
"https://apollo-olx.cdnvideo.ru:443/v1/files/heiteeoyeuu62-UZ/image;s=644x461";Cobalt 2021 й июль! 4-позици€ + ! янги юрмаган! ќбогрев сидени€ли!;https://www.olx.uz/d/oz/obyavlenie/cobalt-2021-j-iyul-4-poziciya-yangi-yurmagan-obogrev-sideniyali-ID2rLce.html#1152d474a4;12 100 у.е.;Toshkent, Shayxontohur tumani;Kecha 17:53
"https://apollo-olx.cdnvideo.ru:443/v1/files/9b9e6ko28v8i1-UZ/image;s=644x461";ѕродам Cobalt 2021 года 29 июн€! 4-поз.+! ќбогрев сидений! Ѕез пробега;https://www.olx.uz/d/oz/obyavlenie/prodam-cobalt-2021-goda-29-iyunya-4-poz-obogrev-sidenij-bez-probega-ID2w3WL.html#1152d474a4;12 200 у.е.;Toshkent, Shayxontohur tumani;Kecha 17:52
"https://apollo-olx.cdnvideo.ru:443/v1/files/e9pouqso96qt-UZ/image;s=644x461";Cobalt 2021 года! 4-поз.+! ќбогрев сидений! —егодн€ вышла с атосалона!;https://www.olx.uz/d/oz/obyavlenie/cobalt-2021-goda-4-poz-obogrev-sidenij-segodnya-vyshla-s-atosalona-ID2qVSQ.html#1152d474a4;12 100 у.е.;Toshkent, Shayxontohur tumani;Kecha 17:50
"https://apollo-olx.cdnvideo.ru:443/v1/files/xkft2ri1noxs1-UZ/image;s=644x461";Cobolt 2020 Toza;https://www.olx.uz/d/oz/obyavlenie/cobolt-2020-toza-ID2voh5.html#1152d474a4;11 300 у.е.;Toshkent, Mirzo-UlugСbek tumani;Kecha 17:38
"https://apollo-olx.cdnvideo.ru:443/v1/files/g3qe1m0atbpz2-UZ/image;s=644x461";Cobalt 2 pazitsa;"https://www.olx.uz/d/oz/obyavlenie/cobalt-2-pazitsa-ID2vgHf.html#1152d474a4;promoted";6 800 у.е.;Toshkent, SirgСali tumani;Kecha 17:28
"https://apollo-olx.cdnvideo.ru:443/v1/files/3r3afbfbyeeg-UZ/image;s=644x461";срочна cobalt;https://www.olx.uz/d/oz/obyavlenie/srochna-cobalt-ID2vodE.html#1152d474a4;7 800 у.е.;Toshkent, Yakkasaroy tumani;Kecha 17:25
"https://apollo-olx.cdnvideo.ru:443/v1/files/3pd9jt1u6q7h1-UZ/image;s=644x461";Bunaqasi hali bolmagan.Yangi Cobalt LT sizni kutmoqda;https://www.olx.uz/d/oz/obyavlenie/bunaqasi-hali-bolmagan-yangi-cobalt-lt-sizni-kutmoqda-ID2plC9.html#1152d474a4;97 083 000 soТm;Toshkent, Chilonzor tumani;Kecha 17:23
"https://apollo-olx.cdnvideo.ru:443/v1/files/6mfov113eidy2-UZ/image;s=644x461";јренда выкуп Cobalt;https://www.olx.uz/d/oz/obyavlenie/arenda-vykup-cobalt-ID2vo8E.html#1152d474a4;10 000 у.е.;Toshkent, Chilonzor tumani;Kecha 17:20
"https://apollo-olx.cdnvideo.ru:443/v1/files/vl8zxihqj4i32-UZ/image;s=644x461";Cobolt 1 pozitsia;https://www.olx.uz/d/oz/obyavlenie/cobolt-1-pozitsia-ID2vo67.html#1152d474a4;7 800 у.е.;Toshkent, Chilonzor tumani;Kecha 16:56
"https://apollo-olx.cdnvideo.ru:443/v1/files/aezjdfzqn21f3-UZ/image;s=644x461";Cobalt 2019 йил краскаси тоза нархни келшамиза банк оркали хам сотаман;https://www.olx.uz/d/oz/obyavlenie/cobalt-2019-jil-kraskasi-toza-narxni-kelshamiza-bank-orkali-xam-sotaman-ID2wsOj.html#1152d474a4;10 700 у.е.;Toshkent, SirgСali tumani;Kecha 16:56
"https://apollo-olx.cdnvideo.ru:443/v1/files/0oxp2m53uszi2-UZ/image;s=644x461";Chevrolet Cobalt 4 pazitsiya Avtomat (ideal xolatda);"https://www.olx.uz/d/oz/obyavlenie/chevrolet-cobalt-4-pazitsiya-avtomat-ideal-xolatda-ID2v190.html#1152d474a4;promoted";11 500 у.е.;Toshkent, SirgСali tumani;Kecha 16:55
"https://apollo-olx.cdnvideo.ru:443/v1/files/we1px7ei6hxs-UZ/image;s=644x461";јренда с выкупом кобальт 4 поз 2021 год без пробег;https://www.olx.uz/d/oz/obyavlenie/arenda-s-vykupom-kobalt-4-poz-2021-god-bez-probeg-ID2eBov.html#1152d474a4;13 000 у.е.;Toshkent, Chilonzor tumani;Kecha 16:38
"https://apollo-olx.cdnvideo.ru:443/v1/files/4h6amiy0009e2-UZ/image;s=644x461";јренда с выкупом кобалт 2 поз 2021 год без пробега;https://www.olx.uz/d/oz/obyavlenie/arenda-s-vykupom-kobalt-2-poz-2021-god-bez-probega-ID2cUjq.html#1152d474a4;11 500 у.е.;Toshkent, Chilonzor tumani;Kecha 16:37
"https://apollo-olx.cdnvideo.ru:443/v1/files/96o7i3dl3jc2-UZ/image;s=644x461";Kobalt автомат нова€ 2021 июль, мокрый асфальт, ќбогрев сидение;"https://www.olx.uz/d/oz/obyavlenie/kobalt-avtomat-novaya-2021-iyul-mokryj-asfalt-obogrev-sidenie-ID2wJKv.html#1152d474a4;promoted";12 200 у.е.;Toshkent, Shayxontohur tumani;Kecha 16:35
"https://apollo-olx.cdnvideo.ru:443/v1/files/q0tzi5jg10ok-UZ/image;s=644x461";Cobalt автомат €нги 2021 июль, мокрый асфальт, обогрев сидение;"https://www.olx.uz/d/oz/obyavlenie/cobalt-avtomat-yangi-2021-iyul-mokryj-asfalt-obogrev-sidenie-ID2wK9P.html#1152d474a4;promoted";12 200 у.е.;Toshkent, Shayxontohur tumani;Kecha 16:33
"https://apollo-olx.cdnvideo.ru:443/v1/files/8tg2rbpkvo142-UZ/image;s=644x461";јренда выкуп √Ѕќ —ѕ√ COBALT (RAVON R4) 2 ≈¬–ќ 2018;"https://www.olx.uz/d/oz/obyavlenie/arenda-vykup-gbo-spg-cobalt-ravon-r4-2-evro-2018-ID2v8SR.html#1152d474a4;promoted";100 000 000 soТm;Toshkent, Shayxontohur tumani;Kecha 16:15
"https://apollo-olx.cdnvideo.ru:443/v1/files/9t02xpf9soko1-UZ/image;s=644x461";COBALT LT  2020-18декабрь 12.800 km јвтокредит факат ѕј—ѕќ–“ эвазига;"https://www.olx.uz/d/oz/obyavlenie/cobalt-lt-2020-18dekabr-12-800-km-avtokredit-fakat-pasport-evaziga-ID2v8C8.html#1152d474a4;promoted";10 000 у.е.;Toshkent, Chilonzor tumani;Kecha 16:13
"https://apollo-olx.cdnvideo.ru:443/v1/files/w3tdcei2001s1-UZ/image;s=644x461";Cobalt јвто кредит   !!! 1 кунда !!!;"https://www.olx.uz/d/oz/obyavlenie/cobalt-avto-kredit-1-kunda-ID2gmAw.html#da3d107fda;promoted";116 495 000 soТm;Toshkent, Olmazor tumani;Bugun 14:20
"https://apollo-olx.cdnvideo.ru:443/v1/files/5f8q96geslq6-UZ/image;s=644x461";Kobalt sotiladi;"https://www.olx.uz/d/oz/obyavlenie/kobalt-sotiladi-ID2v5CN.html#da3d107fda;promoted";8 600 у.е.;Toshkent, Olmazor tumani;11  iyul
"https://apollo-olx.cdnvideo.ru:443/v1/files/wyqucttf5xmq1-UZ/image;s=644x461";ѕродаетс€ новый Cobalt салона вышел в май;"https://www.olx.uz/d/oz/obyavlenie/prodaetsya-novyj-cobalt-salona-vyshel-v-maj-ID2v4mJ.html#da3d107fda;promoted";12 500 у.е.;Toshkent, Chilonzor tumani;Kecha 18:11
"https://apollo-olx.cdnvideo.ru:443/v1/files/1b9w5dn6nw381-UZ/image;s=644x461";Chevrolet Cobelt .( Pazitsa 4 ) 2020-yil KRASKA TOZA;"https://www.olx.uz/d/oz/obyavlenie/chevrolet-cobelt-pazitsa-4-2020-yil-kraska-toza-ID2wqgN.html#da3d107fda;promoted";10 950 у.е.;Toshkent, Bektemir tumani;11  iyul
"https://apollo-olx.cdnvideo.ru:443/v1/files/w8pb4yd2iyhf2-UZ/image;s=644x461";Cobalt LTZ AT јвтолизинг;"https://www.olx.uz/d/oz/obyavlenie/cobalt-ltz-at-avtolizing-ID2wekM.html#da3d107fda;promoted";116 495 000 soТm;Toshkent, Yunusobod tumani;Kecha 15:10
"https://apollo-olx.cdnvideo.ru:443/v1/files/9xoeefjfky0c1-UZ/image;s=644x461";COBALT LTZ  2020-29декабрь 18.000 km јвтокредит факат ѕј—ѕќ–“ эвазига;"https://www.olx.uz/d/oz/obyavlenie/cobalt-ltz-2020-29dekabr-18-000-km-avtokredit-fakat-pasport-evaziga-ID2v8Nj.html#da3d107fda;promoted";11 300 у.е.;Toshkent, Chilonzor tumani;Kecha 16:13
"https://apollo-olx.cdnvideo.ru:443/v1/files/ojbt34kt6l642-UZ/image;s=644x461";Arenda s vikuponm mashina ne bitiy haroshim sostayaniya svoy bez rasho;https://www.olx.uz/d/oz/obyavlenie/arenda-s-vikuponm-mashina-ne-bitiy-haroshim-sostayaniya-svoy-bez-rasho-ID2vnSE.html#da3d107fda;9 200 у.е.;Toshkent, Chilonzor tumani;Kecha 16:08
"https://apollo-olx.cdnvideo.ru:443/v1/files/724l8otdumxi3-UZ/image;s=644x461";ѕродаЄтс€ —обалт 2013 сво€;https://www.olx.uz/d/oz/obyavlenie/prodayotsya-sobalt-2013-svoya-ID2u7HL.html#da3d107fda;8 500 у.е.;Toshkent, Uchtepa tumani;Kecha 15:45
"https://apollo-olx.cdnvideo.ru:443/v1/files/pab1xtvq38n81-UZ/image;s=644x461";Chevrolet Cobalt аренда с выкупом 2019 г.в.;https://www.olx.uz/d/oz/obyavlenie/chevrolet-cobalt-arenda-s-vykupom-2019-g-v-ID2u7nd.html#da3d107fda;10 000 у.е.;Toshkent, Yunusobod tumani;Kecha 15:11
"https://apollo-olx.cdnvideo.ru:443/v1/files/w8pb4yd2iyhf2-UZ/image;s=644x461";Cobalt LTZ AT јвтолизинг;"https://www.olx.uz/d/oz/obyavlenie/cobalt-ltz-at-avtolizing-ID2wekM.html#da3d107fda;promoted";116 495 000 soТm;Toshkent, Yunusobod tumani;Kecha 15:10
"https://apollo-olx.cdnvideo.ru:443/v1/files/ubb51u528dnb-UZ/image;s=644x461";ѕродам машину  обальт, ј ѕѕ, последн€€ фулл позици€. выпуск 2020 г;https://www.olx.uz/d/oz/obyavlenie/prodam-mashinu-kobalt-akpp-poslednyaya-full-poziciya-vypusk-2020-g-ID2vnBp.html#da3d107fda;11 800 у.е.;Toshkent, Mirzo-UlugСbek tumani;Kecha 15:07
"https://apollo-olx.cdnvideo.ru:443/v1/files/dr7ihow4ti682-UZ/image;s=644x461";COBALT LT Mexanika AKSIYA Yillik 8%;https://www.olx.uz/d/oz/obyavlenie/cobalt-lt-mexanika-aksiya-yillik-8-ID2sNi6.html#da3d107fda;97 083 000 soТm;Toshkent, Chilonzor tumani;Kecha 14:42
"https://apollo-olx.cdnvideo.ru:443/v1/files/a77hjsxglx8e3-UZ/image;s=644x461";Cobalt 2021 Lizing yillik 8% dan 1-5 yilgacha;https://www.olx.uz/d/oz/obyavlenie/cobalt-2021-lizing-yillik-8-dan-1-5-yilgacha-ID2mjbz.html#da3d107fda;97 083 000 soТm;Toshkent, Mirobod tumani;Kecha 14:42
"https://apollo-olx.cdnvideo.ru:443/v1/files/31fvjhhlkoms1-UZ/image;s=644x461";Cobalt Mega Aksiya Umid Avto Lizingdan 8%Yillik;https://www.olx.uz/d/oz/obyavlenie/cobalt-mega-aksiya-umid-avto-lizingdan-8-yillik-ID2orI2.html#da3d107fda;116 495 000 soТm;Toshkent, Mirobod tumani;Kecha 14:42
"https://apollo-olx.cdnvideo.ru:443/v1/files/kvjm98bh7vdk2-UZ/image;s=644x461";COBALT LTZ Aksiya Lizinga Yillik 8%;https://www.olx.uz/d/oz/obyavlenie/cobalt-ltz-aksiya-lizinga-yillik-8-ID2sVIU.html#da3d107fda;116 495 000 soТm;Toshkent, Chilonzor tumani;Kecha 14:42
"https://apollo-olx.cdnvideo.ru:443/v1/files/4qijekx7i4ya1-UZ/image;s=644x461";Cobalt Yili 2021 Pozitsa 4+ avtamat Sedena obagrevi Bor;https://www.olx.uz/d/oz/obyavlenie/cobalt-yili-2021-pozitsa-4-avtamat-sedena-obagrevi-bor-ID2omqx.html#da3d107fda;12 000 у.е.;Toshkent, Olmazor tumani;Kecha 14:38
"https://apollo-olx.cdnvideo.ru:443/v1/files/eahd12haiy0b2-UZ/image;s=644x461";Cobalt.orient auto leasingdan aksiya endi yillik stavka 10%dan;https://www.olx.uz/d/oz/obyavlenie/cobalt-orient-auto-leasingdan-aksiya-endi-yillik-stavka-10-dan-ID2u4HS.html#da3d107fda;97 083 000 soТm;Toshkent, Chilonzor tumani;Kecha 14:36
"https://apollo-olx.cdnvideo.ru:443/v1/files/7i5fxp4pr2lz1-UZ/image;s=644x461";ѕродам новый Cobalt 4+ c салона сегодн€ вышел Ѕез пробег Ѕелий;"https://www.olx.uz/d/oz/obyavlenie/prodam-novyj-cobalt-4-c-salona-segodnya-vyshel-bez-probeg-belij-ID2vnoG.html#da3d107fda;promoted";12 200 у.е.;Toshkent, Olmazor tumani;Kecha 14:25
"https://apollo-olx.cdnvideo.ru:443/v1/files/o2u7s8qxjfuc1-UZ/image;s=644x461";Cobalt 2015, 3позици€, 38000 пробег;https://www.olx.uz/d/oz/obyavlenie/cobalt-2015-3poziciya-38000-probeg-ID2vnpY.html#da3d107fda;9 300 у.е.;Toshkent, Yakkasaroy tumani;Kecha 14:25
"https://apollo-olx.cdnvideo.ru:443/v1/files/w0dmj9uh419g2-UZ/image;s=644x461";ѕродам Cobalt 2021 года! —егодн€ вышла с атосалона ! 4-поз.+! ќбогрев;https://www.olx.uz/d/oz/obyavlenie/prodam-cobalt-2021-goda-segodnya-vyshla-s-atosalona-4-poz-obogrev-ID2nvwl.html#da3d107fda;12 100 у.е.;Toshkent, Shayxontohur tumani;Kecha 14:22
"https://apollo-olx.cdnvideo.ru:443/v1/files/9hhr6z7nh21s3-UZ/image;s=644x461";Cobalt 4 Chevrolet;https://www.olx.uz/d/oz/obyavlenie/cobalt-4-chevrolet-ID2vnog.html#da3d107fda;12 800 у.е.;Toshkent, Olmazor tumani;Kecha 14:21
"https://apollo-olx.cdnvideo.ru:443/v1/files/qqdiuxi6ej0l2-UZ/image;s=644x461";ѕродам новый Cobalt 4 + позитси€;"https://www.olx.uz/d/oz/obyavlenie/prodam-novyj-cobalt-4-pozitsiya-ID2vnje.html#da3d107fda;promoted";12 200 у.е.;Toshkent, Olmazor tumani;Kecha 14:07
"https://apollo-olx.cdnvideo.ru:443/v1/files/g0hzv7nek13h2-UZ/image;s=644x461";Cobalt 2-pozitsiya Avto kredit Bank orqali Ikkilamchi bozordan;https://www.olx.uz/d/oz/obyavlenie/cobalt-2-pozitsiya-avto-kredit-bank-orqali-ikkilamchi-bozordan-ID2oXRl.html#da3d107fda;8 800 у.е.;Toshkent, SirgСali tumani;Kecha 14:05
"https://apollo-olx.cdnvideo.ru:443/v1/files/2ikcjq8qvx442-UZ/image;s=644x461";Cobalt 2-позици€ (ѕродажа/ќбмен);https://www.olx.uz/d/oz/obyavlenie/cobalt-2-poziciya-prodazha-obmen-ID2sSOc.html#da3d107fda;10 800 у.е.;Toshkent, Olmazor tumani;Kecha 14:00
"https://apollo-olx.cdnvideo.ru:443/v1/files/rqywaw6h7qjl3-UZ/image;s=644x461";ѕродаетс€ машина кобальт;https://www.olx.uz/d/oz/obyavlenie/prodaetsya-mashina-kobalt-ID2ckwd.html#da3d107fda;9 300 у.е.;Toshkent, Yunusobod tumani;Kecha 13:49
